list,block,block_label,trial_in_block,trial_uid,task,word,word_type,correct_tone,condition,gender,audio,item_role,is_repeat,repeat_condition,original_task,first_exposure_id,correct_response,correct_pos,heard_tone_pos,heard_tone,opt0_text,opt0_role,opt0_tone,opt1_text,opt1_role,opt1_tone,opt2_text,opt2_role,opt2_tone,opt3_text,opt3_role,opt3_tone,opt4_text,opt4_role,opt4_tone,opt5_text,opt5_role,opt5_tone
1,2,Task1,43,L1_B2_43,1,一系列,single_card_t2,2.0,Err_T1_Intra_C4,M,resources/yi_cardinal_T2/一系列_M_Err_T1_Intra_C4.mp3,bridge,0,,,,一系列,0,2,T4,一系列,correct,T2,已系列,lure,T3,益系列,intra,T4,艺系列,intra,T4,伊系列,inter,T1,医系列,inter,T1
1,2,Task1,44,L1_B2_44,1,统一,single_ord_t1,1.0,Err_T1_Inter_C2,M,resources/yi_ordinal_T1/统一_M_Err_T1_Inter_C2.mp3,fixed,0,,,,统一,5,2,T2,统义,inter,T4,统艺,inter,T4,统姨,inter,T2,统已,lure,T3,统仪,inter,T2,统一,correct,T1
1,2,Task1,45,L1_B2_45,1,一头,single_card_t4,4.0,Err_T1_Intra_C2,F,resources/yi_cardinal_T4/一头_F_Err_T1_Intra_C2.mp3,bridge,0,,,,一头,5,2,T2,依头,inter,T1,伊头,inter,T1,仪头,intra,T2,已头,lure,T3,宜头,intra,T2,一头,correct,T4
1,2,Task1,46,L1_B2_46,1,说一不二,single_ord_t1,1.0,Err_T1_Inter_C2,F,resources/yi_ordinal_T1/说一不二_F_Err_T1_Inter_C2.mp3,fixed,0,,,,说一不二,2,3,T2,说艺不二,inter,T4,说益不二,inter,T4,说一不二,correct,T1,说姨不二,inter,T2,说蚁不二,lure,T3,说宜不二,inter,T2
1,2,Task1,47,L1_B2_47,1,一清二楚,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/一清二楚_M_Err_T1_Intra_C2.mp3,fixed,0,,,,一清二楚,1,3,T2,依清二楚,inter,T1,一清二楚,correct,T4,医清二楚,inter,T1,姨清二楚,intra,T2,蚁清二楚,lure,T3,宜清二楚,intra,T2
1,2,Task1,48,L1_B2_48,1,一起,single_card_t4,4.0,Err_T1_Intra_C2,F,resources/yi_cardinal_T4/一起_F_Err_T1_Intra_C2.mp3,bridge,0,,,,一起,1,0,T2,宜起,intra,T2,一起,correct,T4,伊起,inter,T1,姨起,intra,T2,椅起,lure,T3,依起,inter,T1
1,2,Task1,49,L1_B2_49,1,天各一方,single_card_t4,4.0,Cor,F,resources/yi_cardinal_T4/天各一方_F_Cor.mp3,fixed,0,,,,天各一方,3,3,T4,天各依方,inter,T1,天各仪方,intra,T2,天各椅方,lure,T3,天各一方,correct,T4,天各伊方,inter,T1,天各姨方,intra,T2
1,2,Task1,50,L1_B2_50,1,可见一斑,single_card_t4,4.0,Cor,M,resources/yi_cardinal_T4/可见一斑_M_Cor.mp3,fixed,0,,,,可见一斑,4,4,T4,可见依斑,inter,T1,可见医斑,inter,T1,可见姨斑,intra,T2,可见仪斑,intra,T2,可见一斑,correct,T4,可见椅斑,lure,T3
1,2,Task1,51,L1_B2_51,1,一斤,single_card_t4,4.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T4/一斤_M_Err_T1_Inter_C1.mp3,bridge,0,,,,一斤,3,2,T1,仪斤,intra,T2,姨斤,intra,T2,依斤,inter,T1,一斤,correct,T4,医斤,inter,T1,椅斤,lure,T3
1,2,Task1,52,L1_B2_52,1,一本正经,single_card_t4,4.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T4/一本正经_M_Err_T1_Inter_C1.mp3,fixed,0,,,,一本正经,1,3,T1,蚁本正经,lure,T3,一本正经,correct,T4,姨本正经,intra,T2,伊本正经,inter,T1,宜本正经,intra,T2,医本正经,inter,T1
1,2,Task1,53,L1_B2_53,1,一路货色,single_card_t2,2.0,Cor,M,resources/yi_cardinal_T2/一路货色_M_Cor.mp3,fixed,0,,,,一路货色,4,4,T2,伊路货色,inter,T1,益路货色,intra,T4,义路货色,intra,T4,已路货色,lure,T3,一路货色,correct,T2,医路货色,inter,T1
1,2,Task1,54,L1_B2_54,1,举一反三,single_ord_t1,1.0,Err_T1_Inter_C4,F,resources/yi_ordinal_T1/举一反三_F_Err_T1_Inter_C4.mp3,fixed,0,,,,举一反三,3,2,T4,举宜反三,inter,T2,举姨反三,inter,T2,举艺反三,inter,T4,举一反三,correct,T1,举已反三,lure,T3,举益反三,inter,T4
1,2,Task1,55,L1_B2_55,1,初一,single_ord_t1,1.0,Cor,M,resources/yi_ordinal_T1/初一_M_Cor.mp3,fixed,0,,,,初一,5,5,T1,初益,inter,T4,初艺,inter,T4,初椅,lure,T3,初姨,inter,T2,初仪,inter,T2,初一,correct,T1
1,2,Task1,56,L1_B2_56,1,一视同仁,single_card_t2,2.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T2/一视同仁_F_Err_T1_Inter_C1.mp3,fixed,0,,,,一视同仁,1,2,T1,椅视同仁,lure,T3,一视同仁,correct,T2,依视同仁,inter,T1,义视同仁,intra,T4,益视同仁,intra,T4,伊视同仁,inter,T1
1,2,Task1,57,L1_B2_57,1,一概而论,single_card_t2,2.0,Cor,M,resources/yi_cardinal_T2/一概而论_M_Cor.mp3,bridge,0,,,,一概而论,2,2,T2,义概而论,intra,T4,蚁概而论,lure,T3,一概而论,correct,T2,伊概而论,inter,T1,医概而论,inter,T1,益概而论,intra,T4
1,2,Task1,58,L1_B2_58,1,第一,single_ord_t1,1.0,Err_T1_Inter_C4,F,resources/yi_ordinal_T1/第一_F_Err_T1_Inter_C4.mp3,fixed,0,,,,第一,4,3,T4,第仪,inter,T2,第姨,inter,T2,第已,lure,T3,第艺,inter,T4,第一,correct,T1,第义,inter,T4
1,2,Task1,59,L1_B2_59,1,一刀切,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一刀切_F_Err_T1_Inter_C1.mp3,bridge,0,,,,一刀切,4,1,T1,姨刀切,intra,T2,依刀切,inter,T1,医刀切,inter,T1,椅刀切,lure,T3,一刀切,correct,T4,宜刀切,intra,T2
1,2,Task1,60,L1_B2_60,1,一鼓作气,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一鼓作气_F_Err_T1_Inter_C1.mp3,fixed,0,,,,一鼓作气,5,1,T1,蚁鼓作气,lure,T3,依鼓作气,inter,T1,仪鼓作气,intra,T2,宜鼓作气,intra,T2,医鼓作气,inter,T1,一鼓作气,correct,T4
1,2,Task1,61,L1_B2_61,1,一直,single_card_t4,4.0,Cor,M,resources/yi_cardinal_T4/一直_M_Cor.mp3,bridge,0,,,,一直,2,2,T4,仪直,intra,T2,伊直,inter,T1,一直,correct,T4,椅直,lure,T3,依直,inter,T1,姨直,intra,T2
1,2,Task1,62,L1_B2_62,1,一刀两断,single_card_t4,4.0,Cor,F,resources/yi_cardinal_T4/一刀两断_F_Cor.mp3,fixed,0,,,,一刀两断,0,0,T4,一刀两断,correct,T4,依刀两断,inter,T1,宜刀两断,intra,T2,仪刀两断,intra,T2,伊刀两断,inter,T1,已刀两断,lure,T3
1,2,Task1,63,L1_B2_63,1,一声不吭,single_card_t4,4.0,Err_T1_Intra_C2,F,resources/yi_cardinal_T4/一声不吭_F_Err_T1_Intra_C2.mp3,fixed,0,,,,一声不吭,2,3,T2,已声不吭,lure,T3,伊声不吭,inter,T1,一声不吭,correct,T4,宜声不吭,intra,T2,依声不吭,inter,T1,姨声不吭,intra,T2
1,2,Task1,64,L1_B2_64,1,一鸣惊人,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一鸣惊人_F_Err_T1_Inter_C1.mp3,fixed,0,,,,一鸣惊人,0,3,T1,一鸣惊人,correct,T4,仪鸣惊人,intra,T2,姨鸣惊人,intra,T2,依鸣惊人,inter,T1,椅鸣惊人,lure,T3,伊鸣惊人,inter,T1
1,2,Task1,65,L1_B2_65,1,九九归一,single_ord_t1,1.0,Cor,F,resources/yi_ordinal_T1/九九归一_F_Cor.mp3,fixed,0,,,,九九归一,3,3,T1,九九归义,inter,T4,九九归仪,inter,T2,九九归宜,inter,T2,九九归一,correct,T1,九九归蚁,lure,T3,九九归益,inter,T4
1,2,Task1,66,L1_B2_66,1,一丝不苟,single_card_t4,4.0,Cor,M,resources/yi_cardinal_T4/一丝不苟_M_Cor.mp3,fixed,0,,,,一丝不苟,3,3,T4,姨丝不苟,intra,T2,伊丝不苟,inter,T1,蚁丝不苟,lure,T3,一丝不苟,correct,T4,宜丝不苟,intra,T2,医丝不苟,inter,T1
1,2,Task1,67,L1_B2_67,1,之一,single_ord_t1,1.0,Err_T1_Inter_C2,M,resources/yi_ordinal_T1/之一_M_Err_T1_Inter_C2.mp3,fixed,0,,,,之一,5,1,T2,之义,inter,T4,之仪,inter,T2,之椅,lure,T3,之艺,inter,T4,之姨,inter,T2,之一,correct,T1
1,3,Task2,1,L1_B3_1,2,不清不楚,double_bu,4;4,Err_T1_C2,M,resources/bu_double/不清不楚_M_Err_T1_C2.mp3,fixed,0,,,,不清不楚,0,,T1,不清不楚,target,,不干不净,foil,,不紧不慢,foil,,不伦不类,foil,,不大不小,foil,,不屈不挠,foil,
1,3,Task2,2,L1_B3_2,2,清一色,single_card_t2,2.0,Cor,F,resources/yi_cardinal_T2/清一色_F_Cor.mp3,bridge,0,,,,清一色,0,,T2,清一色,target,,同一性,foil,,大一统,foil,,差一点,foil,,下一场,foil,,多一点,foil,
1,3,Task2,3,L1_B3_3,2,一心一意,double_yi,4;2,Err_T1T2_Intra_C2C4,M,resources/yi_double/一心一意_M_Err_T1T2_Intra_C2C4.mp3,fixed,0,,,,一心一意,2,,,一点一滴,foil,,一招一式,foil,,一心一意,target,,一点一点,foil,,一字一句,foil,,一生一世,foil,
1,3,Task2,4,L1_B3_4,2,一次性,single_card_t2,2.0,Cor,M,resources/yi_cardinal_T2/一次性_M_Cor.mp3,bridge,0,,,,一次性,1,,T2,一方面,foil,,一次性,target,,一两个,foil,,一季度,foil,,一等奖,foil,,一辈子,foil,
1,3,Task2,5,L1_B3_5,2,不声不响,double_bu,4;4,Err_T1T2_C2C2,M,resources/bu_double/不声不响_M_Err_T1T2_C2C2.mp3,fixed,0,,,,不声不响,1,,,不大不小,foil,,不声不响,target,,不伦不类,foil,,不干不净,foil,,不紧不慢,foil,,不屈不挠,foil,
1,3,Task2,6,L1_B3_6,2,一天,single_card_t4,4.0,Cor,F,resources/yi_cardinal_T4/一天_F_Cor.mp3,bridge,0,,,,一天,0,,T4,一天,target,,一点,foil,,一位,foil,,一个,foil,,一阵,foil,,一句,foil,
1,3,Task2,7,L1_B3_7,2,一窝蜂,single_card_t4,4.0,Cor,M,resources/yi_cardinal_T4/一窝蜂_M_Cor.mp3,bridge,0,,,,一窝蜂,5,,T4,一方面,foil,,一点儿,foil,,一两个,foil,,一季度,foil,,一辈子,foil,,一窝蜂,target,
1,3,Task2,8,L1_B3_8,2,不偏不倚,double_bu,4;4,Err_T2_C2,M,resources/bu_double/不偏不倚_M_Err_T2_C2.mp3,fixed,0,,,,不偏不倚,0,,T2,不偏不倚,target,,不大不小,foil,,不屈不挠,foil,,不紧不慢,foil,,不伦不类,foil,,不干不净,foil,
1,3,Task2,9,L1_B3_9,2,不见,single_bu,2.0,Cor,F,resources/bu_single/不见_F_Cor.mp3,fixed,0,,,,不见,5,,T2,不测,foil,,不备,foil,,不振,foil,,不具,foil,,不拘,foil,,不见,target,
1,3,Task2,10,L1_B3_10,2,一下,single_card_t2,2.0,Err_T1_Intra_C4,M,resources/yi_cardinal_T2/一下_M_Err_T1_Intra_C4.mp3,fixed,0,,,,一下,4,,T4,一文,foil,,一张,foil,,一日,foil,,一枚,foil,,一下,target,,一味,foil,
1,3,Task2,11,L1_B3_11,2,看不惯,single_bu,2.0,Err_T1_C4,M,resources/bu_single/看不惯_M_Err_T1_C4.mp3,fixed,0,,,,看不惯,1,,T4,说不得,foil,,看不惯,target,,止不住,foil,,殊不知,foil,,巴不得,foil,,少不了,foil,
1,3,Task2,12,L1_B3_12,2,一惊一乍,double_yi,4;2,Err_T1T2_Inter_C1C1,M,resources/yi_double/一惊一乍_M_Err_T1T2_Inter_C1C1.mp3,fixed,0,,,,一惊一乍,0,,,一惊一乍,target,,一招一式,foil,,一点一点,foil,,一生一世,foil,,一老一少,foil,,一点一滴,foil,
1,3,Task2,13,L1_B3_13,2,一概,single_card_t2,2.0,Cor,F,resources/yi_cardinal_T2/一概_F_Cor.mp3,bridge,0,,,,一概,3,,T2,一经,foil,,一招,foil,,一首,foil,,一概,target,,一只,foil,,一剑,foil,
1,3,Task2,14,L1_B3_14,2,吃不准,single_bu,4.0,Err_T1_C2,M,resources/bu_single/吃不准_M_Err_T1_C2.mp3,fixed,0,,,,吃不准,2,,T2,离不开,foil,,说不清,foil,,吃不准,target,,得不到,foil,,前不久,foil,,瞧不起,foil,
1,3,Task2,15,L1_B3_15,2,不如,single_bu,4.0,Err_T1_C2,F,resources/bu_single/不如_F_Err_T1_C2.mp3,fixed,0,,,,不如,3,,T2,不妥,foil,,不适,foil,,不光,foil,,不如,target,,不合,foil,,不解,foil,
1,3,Task2,16,L1_B3_16,2,一唱一和,double_yi,2;2,Err_T1_Inter_C1,M,resources/yi_double/一唱一和_M_Err_T1_Inter_C1.mp3,fixed,0,,,,一唱一和,2,,T1,一丝一毫,foil,,一点一点,foil,,一唱一和,target,,一老一少,foil,,一生一世,foil,,一字一顿,foil,
1,3,Task2,17,L1_B3_17,2,不止,single_bu,4.0,Cor,M,resources/bu_single/不止_M_Cor.mp3,fixed,0,,,,不止,4,,T4,不忍,foil,,不当,foil,,不败,foil,,不屈,foil,,不止,target,,不平,foil,
1,3,Task2,18,L1_B3_18,2,不蔓不枝,double_bu,2;4,Err_T1T2_C4C2,M,resources/bu_double/不蔓不枝_M_Err_T1T2_C4C2.mp3,fixed,0,,,,不蔓不枝,5,,,不屈不挠,foil,,不干不净,foil,,不紧不慢,foil,,不伦不类,foil,,不大不小,foil,,不蔓不枝,target,
1,3,Task2,19,L1_B3_19,2,不堪,single_bu,4.0,Cor,F,resources/bu_single/不堪_F_Cor.mp3,fixed,0,,,,不堪,5,,T4,不无,foil,,不祥,foil,,不懈,foil,,不均,foil,,不详,foil,,不堪,target,
1,3,Task2,20,L1_B3_20,2,一种,single_card_t4,4.0,Cor,M,resources/yi_cardinal_T4/一种_M_Cor.mp3,fixed,0,,,,一种,0,,T4,一种,target,,一辆,foil,,一发,foil,,一座,foil,,一齐,foil,,一所,foil,
1,3,Task2,21,L1_B3_21,2,忍不住,single_bu,2.0,Cor,F,resources/bu_single/忍不住_F_Cor.mp3,fixed,0,,,,忍不住,5,,T2,来不及,foil,,说不定,foil,,对不起,foil,,想不到,foil,,差不多,foil,,忍不住,target,
1,3,Task2,22,L1_B3_22,2,不行,single_bu,4.0,Err_T1_C2,F,resources/bu_single/不行_F_Err_T1_C2.mp3,fixed,0,,,,不行,2,,T2,不严,foil,,不犯,foil,,不行,target,,不肖,foil,,不支,foil,,不孕,foil,
1,3,Task2,23,L1_B3_23,2,恨不得,single_bu,4.0,Cor,F,resources/bu_single/恨不得_F_Cor.mp3,fixed,0,,,,恨不得,3,,T4,做不了,foil,,保不住,foil,,由不得,foil,,恨不得,target,,冷不防,foil,,对不住,foil,
1,3,Task2,24,L1_B3_24,2,不屑,single_bu,2.0,Err_T1_C4,F,resources/bu_single/不屑_F_Err_T1_C4.mp3,fixed,0,,,,不屑,3,,T4,不在,foil,,不让,foil,,不想,foil,,不屑,target,,不用,foil,,不禁,foil,
1,3,Task2,25,L1_B3_25,2,大不了,single_bu,4.0,Err_T1_C2,F,resources/bu_single/大不了_F_Err_T1_C2.mp3,fixed,0,,,,大不了,0,,T2,大不了,target,,禁不住,foil,,比不上,foil,,决不会,foil,,怪不得,foil,,顾不得,foil,
1,3,Task2,26,L1_B3_26,2,一带一路,double_yi,2;2,Err_T1T2_Inter_C1C1,F,resources/yi_double/一带一路_F_Err_T1T2_Inter_C1C1.mp3,fixed,0,,,,一带一路,1,,,一招一式,foil,,一带一路,target,,一字一顿,foil,,一丝一毫,foil,,一点一滴,foil,,一字一句,foil,
1,3,Task2,27,L1_B3_27,2,不足,single_bu,4.0,Cor,M,resources/bu_single/不足_M_Cor.mp3,fixed,0,,,,不足,0,,T4,不足,target,,不符,foil,,不息,foil,,不灵,foil,,不消,foil,,不孝,foil,
1,3,Task2,28,L1_B3_28,2,一回事,single_card_t4,4.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T4/一回事_M_Err_T1_Inter_C1.mp3,bridge,0,,,,一回事,2,,T1,一家人,foil,,一块儿,foil,,一回事,target,,一点儿,foil,,一两个,foil,,一等奖,foil,
1,3,Task2,29,L1_B3_29,2,一晃眼,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一晃眼_F_Err_T1_Inter_C1.mp3,bridge,0,,,,一晃眼,5,,T1,一方面,foil,,一季度,foil,,一块儿,foil,,一两个,foil,,一等奖,foil,,一晃眼,target,
1,3,Task2,30,L1_B3_30,2,不断,single_bu,2.0,Cor,F,resources/bu_single/不断_F_Cor.mp3,fixed,0,,,,不断,3,,T2,不等,foil,,不成,foil,,不然,foil,,不断,target,,不便,foil,,不远,foil,
1,3,Task2,31,L1_B3_31,2,想不通,single_bu,4.0,Cor,F,resources/bu_single/想不通_F_Cor.mp3,fixed,0,,,,想不通,2,,T4,顾不上,foil,,要不然,foil,,想不通,target,,谈不上,foil,,免不了,foil,,过不去,foil,
1,3,Task2,32,L1_B3_32,2,不妨,single_bu,4.0,Err_T1_C2,M,resources/bu_single/不妨_M_Err_T1_C2.mp3,fixed,0,,,,不妨,2,,T2,不争,foil,,不育,foil,,不妨,target,,不意,foil,,不慎,foil,,不降,foil,
1,3,Task2,33,L1_B3_33,2,不端,single_bu,4.0,Cor,F,resources/bu_single/不端_F_Cor.mp3,fixed,0,,,,不端,1,,T4,不会,foil,,不端,target,,不敢,foil,,不到,foil,,不料,foil,,不吝,foil,
1,3,Task2,34,L1_B3_34,2,不明不白,double_bu,4;4,Err_T1_C2,F,resources/bu_double/不明不白_F_Err_T1_C2.mp3,fixed,0,,,,不明不白,1,,T1,不大不小,foil,,不明不白,target,,不紧不慢,foil,,不屈不挠,foil,,不干不净,foil,,不伦不类,foil,
1,3,Task2,35,L1_B3_35,2,不许,single_bu,4.0,Cor,F,resources/bu_single/不许_F_Cor.mp3,fixed,0,,,,不许,5,,T4,不少,foil,,不肯,foil,,不但,foil,,不再,foil,,不久,foil,,不许,target,
1,3,Task2,36,L1_B3_36,2,一定,single_card_t2,2.0,Cor,M,resources/yi_cardinal_T2/一定_M_Cor.mp3,fixed,0,,,,一定,2,,T2,一只,foil,,一片,foil,,一定,target,,一块,foil,,一面,foil,,一边,foil,
1,3,Task2,37,L1_B3_37,2,不错,single_bu,2.0,Err_T1_C4,M,resources/bu_single/不错_M_Err_T1_C4.mp3,fixed,0,,,,不错,5,,T4,不妙,foil,,不负,foil,,不快,foil,,不期,foil,,不留,foil,,不错,target,
1,3,Task2,38,L1_B3_38,2,不破不立,double_bu,2;2,Cor,F,resources/bu_double/不破不立_F_Cor.mp3,fixed,0,,,,不破不立,4,,2;2,不屈不挠,foil,,不紧不慢,foil,,不干不净,foil,,不大不小,foil,,不破不立,target,,不伦不类,foil,
1,3,Task2,39,L1_B3_39,2,一举,single_card_t4,4.0,Cor,M,resources/yi_cardinal_T4/一举_M_Cor.mp3,bridge,0,,,,一举,2,,T4,一门,foil,,一响,foil,,一举,target,,一中,foil,,一具,foil,,一趟,foil,
1,3,Task2,40,L1_B3_40,2,不要,single_bu,2.0,Err_T1_C4,M,resources/bu_single/不要_M_Err_T1_C4.mp3,fixed,0,,,,不要,5,,T4,不敢,foil,,不会,foil,,不到,foil,,不远,foil,,不少,foil,,不要,target,
1,3,Task2,41,L1_B3_41,2,一式一份,double_yi,2;2,Cor,M,resources/yi_double/一式一份_M_Cor.mp3,fixed,0,,,,一式一份,4,,2;2,一招一式,foil,,一字一顿,foil,,一丝一毫,foil,,一点一滴,foil,,一式一份,target,,一字一句,foil,
1,3,Task2,42,L1_B3_42,2,不善,single_bu,2.0,Err_T1_C4,M,resources/bu_single/不善_M_Err_T1_C4.mp3,fixed,0,,,,不善,0,,T4,不善,target,,不怕,foil,,不满,foil,,不难,foil,,不易,foil,,不算,foil,
1,3,Task2,43,L1_B3_43,2,有一套,single_card_t2,2.0,Err_T1_Intra_C4,F,resources/yi_cardinal_T2/有一套_F_Err_T1_Intra_C4.mp3,bridge,0,,,,有一套,1,,T4,进一步,foil,,有一套,target,,同一个,foil,,老一辈,foil,,下一代,foil,,这一来,foil,
1,3,Task2,44,L1_B3_44,2,一时,single_card_t4,4.0,Cor,F,resources/yi_cardinal_T4/一时_F_Cor.mp3,bridge,0,,,,一时,0,,T4,一时,target,,一品,foil,,一间,foil,,一项,foil,,一排,foil,,一片,foil,
1,3,Task2,45,L1_B3_45,2,一五一十,double_yi,1;1,Err_T2_Inter_C2,F,resources/yi_double/一五一十_F_Err_T2_Inter_C2.mp3,fixed,0,,,,一五一十,3,,T2,一字一顿,foil,,一丝一毫,foil,,一生一世,foil,,一五一十,target,,一老一少,foil,,一点一点,foil,
1,3,Task2,46,L1_B3_46,2,不是,single_bu,2.0,Err_T1_C4,F,resources/bu_single/不是_F_Err_T1_C4.mp3,fixed,0,,,,不是,1,,T4,不再,foil,,不是,target,,不想,foil,,不肯,foil,,不久,foil,,不但,foil,
1,3,Task2,47,L1_B3_47,2,一针一线,double_yi,4;2,Err_T1T2_Inter_C1C1,F,resources/yi_double/一针一线_F_Err_T1T2_Inter_C1C1.mp3,fixed,0,,,,一针一线,3,,,一老一少,foil,,一字一顿,foil,,一点一点,foil,,一针一线,target,,一生一世,foil,,一招一式,foil,
1,3,Task2,48,L1_B3_48,2,一丁点,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/一丁点_M_Err_T1_Intra_C2.mp3,bridge,0,,,,一丁点,0,,T2,一丁点,target,,一点点,foil,,一个个,foil,,一院制,foil,,一部分,foil,,一个月,foil,
1,3,Task2,49,L1_B3_49,2,一问一答,double_yi,2;4,Err_T1_Intra_C4,M,resources/yi_double/一问一答_M_Err_T1_Intra_C4.mp3,fixed,0,,,,一问一答,0,,T1,一问一答,target,,一字一句,foil,,一点一滴,foil,,一丝一毫,foil,,一点一点,foil,,一招一式,foil,
1,3,Task2,50,L1_B3_50,2,不卑不亢,double_bu,4;2,Err_T1_C2,M,resources/bu_double/不卑不亢_M_Err_T1_C2.mp3,fixed,0,,,,不卑不亢,5,,T1,不伦不类,foil,,不干不净,foil,,不屈不挠,foil,,不大不小,foil,,不紧不慢,foil,,不卑不亢,target,
1,3,Task2,51,L1_B3_51,2,不闻不问,double_bu,4;2,Err_T1T2_C2C4,M,resources/bu_double/不闻不问_M_Err_T1T2_C2C4.mp3,fixed,0,,,,不闻不问,5,,,不紧不慢,foil,,不干不净,foil,,不大不小,foil,,不屈不挠,foil,,不伦不类,foil,,不闻不问,target,
1,3,Task2,52,L1_B3_52,2,一旁,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一旁_F_Err_T1_Inter_C1.mp3,bridge,0,,,,一旁,0,,T1,一旁,target,,一边,foil,,一台,foil,,一封,foil,,一则,foil,,一部,foil,
1,3,Task2,53,L1_B3_53,2,一连,single_card_t4,4.0,Cor,F,resources/yi_cardinal_T4/一连_F_Cor.mp3,bridge,0,,,,一连,2,,T4,一顿,foil,,一碗,foil,,一连,target,,一等,foil,,一张,foil,,一角,foil,
1,3,Task2,54,L1_B3_54,2,不三不四,double_bu,4;2,Err_T2_C4,F,resources/bu_double/不三不四_F_Err_T2_C4.mp3,fixed,0,,,,不三不四,4,,T2,不伦不类,foil,,不紧不慢,foil,,不干不净,foil,,不屈不挠,foil,,不三不四,target,,不大不小,foil,
1,3,Task2,55,L1_B3_55,2,一颦一笑,double_yi,4;2,Cor,M,resources/yi_double/一颦一笑_M_Cor.mp3,fixed,0,,,,一颦一笑,2,,4;2,一字一句,foil,,一生一世,foil,,一颦一笑,target,,一招一式,foil,,一点一滴,foil,,一点一点,foil,
1,3,Task2,56,L1_B3_56,2,一流,single_ord_t1,1.0,Err_T1_Inter_C2,F,resources/yi_ordinal_T1/一流_F_Err_T1_Inter_C2.mp3,bridge,0,,,,一流,2,,T2,一眼,foil,,一级,foil,,一流,target,,一座,foil,,一件,foil,,一场,foil,
1,3,Task2,57,L1_B3_57,2,一草一木,double_yi,4;2,Cor,F,resources/yi_double/一草一木_F_Cor.mp3,fixed,0,,,,一草一木,3,,4;2,一字一句,foil,,一字一顿,foil,,一老一少,foil,,一草一木,target,,一丝一毫,foil,,一生一世,foil,
1,3,Task2,58,L1_B3_58,2,不幸,single_bu,2.0,Err_T1_C4,F,resources/bu_single/不幸_F_Err_T1_C4.mp3,fixed,0,,,,不幸,1,,T4,不失,foil,,不幸,target,,不乏,foil,,不休,foil,,不甘,foil,,不予,foil,
1,3,Task2,59,L1_B3_59,2,第一次,single_ord_t1,1,Err_T1_Inter_C4,F,resources/yi_ordinal_T1/第一次_F_Err_T1_Inter_C4.mp3,bridge,0,,,,第一次,1,,T4,大一统,foil,,第一次,target,,多一点,foil,,下一场,foil,,差一点,foil,,同一性,foil,
1,3,Task2,60,L1_B3_60,2,不好,single_bu,4.0,Cor,F,resources/bu_single/不好_F_Cor.mp3,fixed,0,,,,不好,3,,T4,不怕,foil,,不难,foil,,不易,foil,,不好,target,,不料,foil,,不算,foil,
1,3,Task2,61,L1_B3_61,2,一模一样,double_yi,4;2,Err_T1T2_Intra_C2C4,F,resources/yi_double/一模一样_F_Err_T1T2_Intra_C2C4.mp3,fixed,0,,,,一模一样,3,,,一字一顿,foil,,一点一滴,foil,,一老一少,foil,,一模一样,target,,一丝一毫,foil,,一字一句,foil,
1,3,Task2,62,L1_B3_62,2,不过,single_bu,2.0,Cor,M,resources/bu_single/不过_M_Cor.mp3,fixed,0,,,,不过,0,,T2,不过,target,,不用,foil,,不在,foil,,不让,foil,,不论,foil,,不禁,foil,
1,3,Task2,63,L1_B3_63,2,冷不丁,single_bu,4.0,Err_T1_C2,M,resources/bu_single/冷不丁_M_Err_T1_C2.mp3,fixed,0,,,,冷不丁,3,,T2,靠不住,foil,,跟不上,foil,,忙不迭,foil,,冷不丁,target,,人不知,foil,,看不起,foil,
1,3,Task2,64,L1_B3_64,2,一众,single_card_t2,2.0,Cor,M,resources/yi_cardinal_T2/一众_M_Cor.mp3,bridge,0,,,,一众,5,,T2,一颗,foil,,一架,foil,,一顶,foil,,一端,foil,,一致,foil,,一众,target,
1,3,Task2,65,L1_B3_65,2,不必,single_bu,2.0,Cor,F,resources/bu_single/不必_F_Cor.mp3,fixed,0,,,,不必,5,,T2,不中,foil,,不大,foil,,不定,foil,,不对,foil,,不由,foil,,不必,target,
1,3,Task2,66,L1_B3_66,2,一共,single_card_t2,2.0,Cor,M,resources/yi_cardinal_T2/一共_M_Cor.mp3,bridge,0,,,,一共,5,,T2,一把,foil,,一倍,foil,,一组,foil,,一群,foil,,一盏,foil,,一共,target,
1,3,Task2,67,L1_B3_67,2,不同,single_bu,4.0,Cor,M,resources/bu_single/不同_M_Cor.mp3,fixed,0,,,,不同,3,,T4,不该,foil,,不变,foil,,不良,foil,,不同,target,,不满,foil,,不下,foil,
